Time;Frequency;Current A;Current B;Current C;Voltage AB;Voltage BC;Voltage CA;Activepower;Apparent power (VA);Active energy delivered Wh;Humidity;Temperature
2021-06-27T16:15:00Z;600019;1253126335;2739161682;1900180626;2322496338;2310949554;2316125183;7209835052;1705516338;1882;63.03;26.95
2021-06-27T16:30:00Z;599861;135339241;2679550171;1873210526;2321607513;2311110992;2315282593;7276280403;1841310143;1828;6,31E+14;26955
2021-06-27T16:45:00Z;59987;1248298264;2695278549;1993196869;2323183136;2312268524;2316595764;7233480453;1699318767;1899;63.25;27
2021-06-27T17:00:00Z;600415;1342041779;2749078751;2025930023;2325903625;2316383057;2320935211;7502101421;1829688311;1934;63.29;27.04
2021-06-27T17:15:00Z;600283;2259853745;3140465164;2102418709;2326252594;231740448;2323610992;9091199875;3082978725;1924;63.04;27.06
2021-06-27T17:30:00Z;600089;1246426487;2871245193;2377904129;2330599213;2319183807;2324527283;7807972431;1702536464;1991;63185;27.01
2021-06-27T17:45:00Z;599686;1371534157;2591290283;1908762741;232954071;2321461487;2325436859;7274994373;1872793317;1780;63.12;27.02
2021-06-27T18:00:00Z;599899;1264383793;2456544495;1900519562;2333393402;2324374084;2327108307;6952790737;1728761435;1803;63.44;26.89
2021-06-27T18:15:00Z;599952;1308752823;2843688774;1882044029;233116745;2319164276;2325500793;7388708115;1788608551;1827;63.56;26765
2021-06-27T18:30:00Z;599774;1284222794;270723114;2269275665;2318510284;2303393555;2310135193;7836831093;174489665;1843;63555;26.81
2021-06-27T18:45:00Z;600346;1549275303;282633667;2051403046;2326824188;230999588;2316848145;802900219;211201334;2133;63545;26795
2021-06-27T19:00:00Z;59983;1527608871;267711525;2622084618;2318910522;2303966522;2309428558;8395458221;2075175285;2085;64.22;26615
2021-06-27T19:15:00Z;599975;1609479904;2923019028;2113380623;2320870667;2301943207;2306925507;8308450699;2186775446;2119;64.34;26.63
2021-06-27T19:30:00Z;600025;1520741844;2636812592;2101307869;2323097992;2305069885;2310527344;7779138565;2068533182;2041;66.05;26485
2021-06-27T19:45:00Z;600112;1593745422;3061614799;1956710434;2326873169;2311076813;2316627655;8219261169;2171960354;2080;66895;26325
2021-06-27T20:00:00Z;599974;1569206715;293571682;2022270393;2327160187;2312112427;2314763336;8159341812;2137383938;2272;67395;26085
2021-06-27T20:15:00Z;599975;1529189205;2725814056;2076641083;232895752;2313666992;2319051819;7880547047;2086114168;2117;67215;25.97
2021-06-27T20:30:00Z;59998;1607928467;304005394;2342804337;2331218262;2314953003;2320595093;8720192909;2195261955;2059;67.39;25.9
2021-06-27T20:45:00Z;600379;1501400375;2777747917;2494854355;2337955475;2323305054;2328816376;8384778023;2056126118;2152;67.74;25.7
2021-06-27T21:00:00Z;600166;1577905083;3121177864;2540298653;2324098358;2311329041;2314385986;8912378311;2147434235;2080;67915;25.43
2021-06-27T21:15:00Z;600235;1555602455;2690405083;2473073006;2333907776;2317211151;2324282074;8373734474;212685132;2088;68.4;25.11
2021-06-27T21:30:00Z;600766;155202713;2929787064;2124892998;2338091278;2322341919;2329295502;8277462006;2125896931;2248;68.86;25045
2021-06-27T21:45:00Z;60023;154422617;3091579056;2120227432;2326849365;2310239258;2318210754;8394868851;2105503321;2072;69335;24.86
2021-06-27T22:00:00Z;600169;1526765442;2808189392;214243927;232147995;2304529114;2312122345;8033781052;2076593399;2086;69.48;24.76
2021-06-27T22:15:00Z;600408;1507554817;3032337189;1962257385;2328798981;2312918549;2321154175;8068146706;2057419062;2128;69.77;24.54
2021-06-27T22:30:00Z;600196;1520053387;2760389519;1973386192;2326942139;2310774231;2316621552;7853124142;2071451187;2039;69925;24555
2021-06-27T22:45:00Z;599968;1546101952;2655373383;2057751083;2333841858;2315920258;2324252777;7881896496;2113858938;2245;69.97;24465
2021-06-27T23:00:00Z;600338;1543600273;31942276;2403398705;2334946594;2318103943;2325426788;8959542274;2111246824;2013;70.04;24435
2021-06-27T23:15:00Z;60.02;1579333115;2939608765;2549378586;2336960754;2319329681;2328220215;8770027161;2162655592;2062;69.97;24.55
2021-06-27T23:30:00Z;599488;1496243477;2664726067;2633512878;2331619263;2314211121;2321923065;8489920616;2043716192;2073;70.32;24325
2021-06-27T23:45:00Z;599523;1603616333;3094260216;2492368507;2329375916;2311807404;2320490723;9045771599;2188702822;2060;70485;24125
2021-06-28T00:00:00Z;600244;2411057663;3577072525;2067042351;2334407043;2315343628;2327667084;9921125412;3300962687;2140;70.94;23.93
2021-06-28T00:15:00Z;599839;1583202744;2765722084;2074546432;2340976715;2324377594;2334573059;8140006065;2172595263;2160;71;23915
2021-06-28T00:30:00Z;600649;1501936531;3024414444;2250786209;2341378174;232239212;2333914642;8405816078;2061430931;2168;71135;23.68
2021-06-28T00:45:00Z;59973;1521641636;2659009171;2129699516;2343375854;2324794312;2335733643;7908481121;2090261459;2080;71.3;23.74
2021-06-28T01:00:00Z;60026;1594452477;2794450951;2127959824;2339350586;2320935974;2332159424;8227291107;2186462164;2054;71265;23785
2021-06-28T01:15:00Z;60053;1500381279;2696204758;2107085419;2347456512;2329237366;2339842987;7921075344;2064536333;1985;71135;23.75
2021-06-28T01:30:00Z;599787;1567461205;2941388702;2126597214;2342727966;2325498657;2335679626;8371171951;2152490139;2181;71175;23.81
2021-06-28T01:45:00Z;600383;1520847702;2686002541;2013612366;2351407166;233244278;2342589722;7826552868;2095379114;2033;71355;23.57
2021-06-28T02:00:00Z;600027;1570129967;2908439255;1971263504;2346143036;2329835663;2338982697;8117236137;2158538342;2033;71.6;23.44
2021-06-28T02:15:00Z;600033;152576313;3181473541;2097511101;2350459442;2332520294;2343659973;8497898102;2102197409;2080;71.84;23.37
2021-06-28T02:30:00Z;600225;154875555;2666991043;2062480164;2344753876;2326923218;2336404572;7933959961;2127685547;2059;71875;23.45
2021-06-28T02:45:00Z;600042;1519629574;2648086357;2417594147;234682785;2328227234;2339627533;8267896652;2090370655;2255;71955;23335
2021-06-28T03:00:00Z;600293;1525446415;2807558441;246322155;2343311615;2323919678;2334417572;8431674957;2094428062;2040;71.72;23.38
2021-06-28T03:15:00Z;599547;152042408;2809708405;2127316284;2346692505;232917572;2339971466;8080882072;2091246128;2137;71995;23315
2021-06-28T03:30:00Z;600153;1519788551;2919187927;2185892296;2348751831;2330873413;2341643982;8318603516;2092169523;2082;71905;23.37
2021-06-28T03:45:00Z;600112;1568385601;2687171173;2094399643;2344850311;2327113495;2337045135;8004550934;2155004263;2072;71.67;23.46
2021-06-28T04:00:00Z;599308;1541355896;2889637375;203923912;2345089874;2328102264;2337260742;8121999741;2117912054;2094;71.65;23.49
2021-06-28T04:15:00Z;59978;154683075;318025856;2016688919;2350313721;2332992249;2344004517;8418187141;2130874395;2278;71.55;23.56
2021-06-28T04:30:00Z;599613;1500595856;2667896461;2060214806;2350404358;2332213287;2342522888;7830790997;2066918612;2067;71.64;23535
2021-06-28T04:45:00Z;600309;1547299194;2647417259;2364458084;2351859283;2333959503;2344402924;8266591072;2132585764;2068;71735;23395
2021-06-28T05:00:00Z;600283;1534497738;3010753632;2362823105;2348265686;2327139282;2340914154;858524704;2112849236;2056;71885;23335
2021-06-28T05:15:00Z;599918;1608929443;2800753593;2644922256;2348409424;2327077484;2338659668;8825659752;2213950872;2092;71.99;23.34
2021-06-28T05:30:00Z;600576;1503436852;2947623062;2553764725;2354510803;2335856781;2346719055;8694734573;2074419022;2237;71885;23455
2021-06-28T05:45:00Z;599999;1541721439;3176408005;2545965576;2347619171;2330131531;233891922;9109771729;2120017529;2064;71945;23375
2021-06-28T06:00:00Z;599954;1525974178;2754666901;175928421;2348789063;2333517456;2343272705;7431581974;2100805998;2126;72.1;23.42
2021-06-28T06:15:00Z;600429;1250360489;3044975662;2038251877;2349859924;2334712524;23432341;7728097439;1721510768;1902;72165;23295
2021-06-28T06:30:00Z;599837;1413339233;2470988464;1964471626;2357974548;2345045013;2350923767;7336026192;1952452421;1906;72.31;23.28
2021-06-28T06:45:00Z;599312;1244098854;3008533287;1843926239;2353878326;2341152802;2347082062;7587114334;1715646625;1894;72.12;23.56
2021-06-28T07:00:00Z;59.99;137505188;3281041336;1996829033;2347718658;2337305756;234220871;8256629944;1891427517;2202;72185;23565
2021-06-28T07:15:00Z;599769;1268896866;3065084076;2030970764;2338946686;2328355408;2330386658;7886174679;1737592816;2335;72.08;23545
2021-06-28T07:30:00Z;599988;1350474262;3183042145;2371700096;2332025452;232056778;2323304138;848342514;1844029546;2013;72.08;23.64
2021-06-28T07:45:00Z;59965;1731282234;3369800568;2779631424;2321478271;2310408783;2312449951;9701840401;2352648497;2364;71965;23.67
2021-06-28T08:00:00Z;599434;2197573853;3489733124;2518590546;2317184143;2307695923;2308241119;1034982395;298023653;2599;71995;23.63
2021-06-28T08:15:00Z;599907;233378315;3080908966;2953108025;230740448;2298960724;2298767853;1052749252;3151732206;2669;72105;23565
2021-06-28T08:30:00Z;599752;3986979675;6919534302;7571302032;2305542603;22924823;2291707916;2310823059;5375302315;4727;71965;23595
2021-06-28T08:45:00Z;59967;4983331299;6588922882;763655777;2301585541;2290147247;2291020355;2441182899;6712386608;6083;71.71;23765
2021-06-28T09:00:00Z;600002;5926560211;7061852264;8330238342;2289485168;2278849335;2276223297;2711806297;793363905;6002;71.43;23.82
2021-06-28T09:15:00Z;599958;6443919373;6141688919;9039932251;229236084;2282558746;2280315552;2752480888;863985157;6268;71175;24035
2021-06-28T09:30:00Z;600172;6290473175;5258137131;7626809692;2287747498;2281133118;2277521362;2433490181;8416304588;6795;70635;24.15
2021-06-28T09:45:00Z;600158;648631134;6106164932;8952314758;2288014832;2279650574;2275170135;2735353661;8675662994;6626;70475;24.11
2021-06-28T10:00:00Z;599832;805249939;6008630753;8905099487;2276208191;2270225525;2266743317;2908839989;1072350883;6366;69.98;24.42
2021-06-28T10:15:00Z;600146;8086045074;7073767853;1056970062;2281640472;2273403778;2271635437;3266446304;1079491138;6842;69725;24.55
2021-06-28T10:30:00Z;600042;6828797913;5351146698;8865393066;2277032776;2270972443;2269303131;2686138153;9102068901;7388;68.97;24825
2021-06-28T10:45:00Z;599655;9395226288;6248414993;8442725372;2274597015;2269990082;2267822571;3066315842;1250928974;8141;68.59;24.96
2021-06-28T11:00:00Z;599963;6171753311;7585145569;9431507874;227422226;2265057831;2264408722;291607933;8213740349;7454;67.94;25305
2021-06-28T11:15:00Z;599808;5964369965;8062382507;9677367401;22676651;225901947;2257777405;2987080383;7912964821;7085;67.64;25.51
2021-06-28T11:30:00Z;599731;6184642029;7633605194;108582962;2264628448;2256407776;2252495117;3093605804;8189982414;7357;67.05;25765
2021-06-28T11:45:00Z;60023;8140081787;6070407104;1037164459;2269694061;226521347;2262570648;310761261;108140316;8361;66715;25.84
2021-06-28T12:00:00Z;60044;6208744049;5942108917;9108473969;2272077942;226302948;2261952362;2681055832;82554245;8195;66.44;26.19
2021-06-28T12:15:00Z;600306;6241439819;7851716614;9479039001;2267181702;2257289429;2257839813;29471035;828320694;7513;65395;26505
2021-06-28T12:30:00Z;600263;5341539001;7830698395;707559967;2268609924;2256599884;2258507538;2503774452;7093929768;7207;65.06;26665
2021-06-28T12:45:00Z;599994;6254879761;8924607086;8159503937;2269548645;2255162201;2260703278;2856715202;8315748215;6353;63.92;27.18
2021-06-28T13:00:00Z;599844;8492606354;8789874268;813143158;2255454102;224244812;2249327545;316216526;1122770977;7065;63.61;27285
2021-06-28T13:15:00Z;59984;852731781;8597727966;7197533417;2256482544;2244554749;2250735474;303908577;1127801704;7930;63295;27385
2021-06-28T13:30:00Z;599623;7526956177;8560037231;6281481171;2255685883;2241993561;224859848;2736485863;994924736;7475;63.41;27.55
2021-06-28T13:45:00Z;599818;8513531494;8578283691;7393041229;2250446777;2239916382;2244043884;3049687958;1122662067;7458;6,3255E+14;27.67
2021-06-28T14:00:00Z;599852;7972686768;932097702;8504495239;2252481842;2242176819;2244113617;3226154327;105158453;7006;63265;27765
2021-06-28T14:15:00Z;599745;6324159622;9023458862;8592201233;2253331299;2240734711;2242759857;2994842529;8341198921;7728;62935;27795
2021-06-28T14:30:00Z;599869;6382971191;8173690033;8631858826;2254090271;2241113129;2240593414;2889173508;8415660858;7296;62655;27835
2021-06-28T14:45:00Z;599921;634156456;7991265869;8359020233;2252812805;2242509308;2241604462;2835624695;8359233856;7167;62.68;27885
2021-06-28T15:00:00Z;600163;6481393433;7769343567;8873508453;2258478241;2245367737;2245895996;2884151649;8564858437;7213;62.56;27915
2021-06-28T15:15:00Z;599894;6842379761;8889571381;7868209076;225949585;2244284515;2250025482;2950634766;90564394;7076;62535;27935
2021-06-28T15:30:00Z;60.01;5926288605;600901947;5824237442;2259544983;2246859131;2249045868;2240234566;7839157581;6776;62155;28165
2021-06-28T15:45:00Z;600185;5912551498;7982627106;7641016388;2258400421;2246325531;2246717834;2701481628;7813694477;6757;62.04;28.09
2021-06-28T16:00:00Z;60034;5962438965;7674954224;7778343964;2271500549;2258464661;2260196075;2696180153;7927126884;6781;6,282E+14;28.15
2021-06-28T16:15:00Z;600058;586410675;5685522461;6071441269;2267515259;2254425964;2258580475;2225392532;7788852215;6857;63;28.21
2021-06-28T16:30:00Z;600156;68711586;8381999207;8157362366;2268544769;2253896179;2257073822;2920575714;9125385284;6617;63275;28.19
2021-06-28T16:45:00Z;60026;475487709;7787715149;7306434631;2278630066;2263964386;2269433746;2432403946;6348058701;6744;63.53;28.05
2021-06-28T17:00:00Z;600513;4318083954;5580295181;4892677307;2277157898;2266232147;2268692932;1830026436;5759650707;6113;6,335E+14;28
2021-06-28T17:15:00Z;599781;3046931839;5141607285;4512791061;2290111694;2275501556;227758667;1564841366;4083166122;4264;6,374E+14;27975
2021-06-28T17:30:00Z;599915;2446692276;5138599777;4384822464;2302204285;2287207336;2290896149;1468131828;3297903776;3997;6,399E+14;27.86
2021-06-28T17:45:00Z;599506;2267288017;5181290436;422420845;2300015106;2287267761;2290521545;1434449291;3053796291;3646;64415;27735
2021-06-28T18:00:00Z;600019;2165725327;3011288452;1705559921;2305427246;2295622711;2298244476;8405168533;2924889803;2597;64.46;27685
2021-06-28T18:15:00Z;600063;2250428772;3112938118;2237727928;2301024475;2288784332;2294825745;9213011742;3035229683;2229;64715;27605
2021-06-28T18:30:00Z;60064;2341670036;3258486557;2318519402;229608078;2282243042;2288827362;9757154465;3150856256;2202;64755;27605
2021-06-28T18:45:00Z;599724;2429188919;3380582428;2246131134;230181839;2288483734;2291417542;9983132362;3273942947;2415;65155;27455
2021-06-28T19:00:00Z;600358;2362005043;3276523209;2361800766;2308977051;2296072388;2296620178;996730423;3191311121;2376;65.34;27.38
2021-06-28T19:15:00Z;599838;2392957687;3018392181;1891134071;2308989563;2295240631;229872879;9147237778;3235507965;2530;65595;27.44
2021-06-28T19:30:00Z;600299;2329328537;3552114487;1807366562;2312386475;2297480316;2300041046;9650026321;3152175426;2364;66015;27195
2021-06-28T19:45:00Z;599858;2380983353;290528183;198136673;2314272156;2300734558;2302121429;9136343002;3224803448;2334;66.17;27.18
2021-06-28T20:00:00Z;599887;2405073166;3019752121;1861785698;2317414551;2304102478;2306396332;9168042183;3262828112;2396;66.6;27095
2021-06-28T20:15:00Z;600066;2361323357;2890751839;1923217964;2321119995;2307807312;2311514435;9061272621;3209592581;2400;67105;27005
2021-06-28T20:30:00Z;59916;2402058411;3435626221;2403298187;2309695892;229412674;2298170624;1017359257;3247726202;2581;67.56;27015
2021-06-28T20:45:00Z;600149;2373430634;3143053436;2246131134;231132309;2296306915;2299775238;9,66301E+14;3211260557;2431;66335;26885
2021-06-28T21:00:00Z;600357;2426602364;2900760841;2418060303;2316088867;2302617188;2307200623;9674313545;3291508436;2322;6,3945E+14;26695
2021-06-28T21:15:00Z;600238;2395546913;3290426636;2194640923;2320468292;2305281677;2310923004;994250679;3254865885;2374;63825;26545
2021-06-28T21:30:00Z;599883;2436965561;3287611389;2294222641;2322909546;2308663025;2314744873;9917150497;3315796614;2304;63.69;26355
2021-06-28T21:45:00Z;600297;2415295029;2917780876;17498312;2315282135;2301905212;2307933502;8931385994;3276228189;2335;63.67;26.05
2021-06-28T22:00:00Z;600364;2366772652;3025585365;1863730812;2324286499;2312242737;2317909241;9127861023;3223396301;2480;63.78;25835
2021-06-28T22:15:00Z;600762;2395714951;328621521;187836132;2333265533;2319734344;232418045;9521981239;3273491383;2381;64.81;25245
2021-06-28T22:30:00Z;59997;2340466499;3122493362;1852595139;2327173309;2312488708;2320341187;9172314644;319156456;2338;65275;25.03
2021-06-28T22:45:00Z;599979;2430249405;2911482811;184095459;2332682495;231925415;232530365;9106918335;3321388483;2327;65.74;24.8
2021-06-28T23:00:00Z;599969;236323185;3204696274;1909901047;2328731995;2315260162;2322154236;9377622604;3224598408;2342;66.34;24635
2021-06-28T23:15:00Z;599975;2401957703;3054980469;1911544418;2329364471;2314121704;232286026;9303023338;3278732538;2442;66435;24545
2021-06-28T23:30:00Z;599285;235141468;2911123085;2196291161;2319620514;2303257751;2313781433;9314113617;3197617531;2325;66625;24295
2021-06-28T23:45:00Z;601021;2435246658;3326927567;2118935776;2323543396;2307127838;2318441772;9853714943;3318033934;2414;67325;24125
2021-06-29T00:00:00Z;599999;2369730186;3021564674;2274378967;2324057007;230647171;2315052795;9560736656;3226617336;2360;67595;24.16
2021-06-29T00:15:00Z;600273;2355963898;3408522797;2186113167;2332137299;2316710815;2327688904;9882209778;3221661329;2402;68.03;24105
2021-06-29T00:30:00Z;600475;2354733467;3007569504;2240604401;2331420288;231389267;2324640961;9508652687;3217650414;2333;68465;23.88
2021-06-29T00:45:00Z;600163;2351209259;3323319244;191600399;2334600677;2316582642;2327775421;9609406471;3215092659;2526;68805;23.72
